,LSOA21CD,LSOA21NM,geometry,nc_walk_15_all,nc_walk_30_all,nc_transit_15_all,nc_transit_30_all
10,E01010578,Bradford 015A,"POLYGON ((410246.259 440327.412, 410449.5 440068.226, 410478.803 440022.663000001, 410554.74 439820.75, 410625.661 439833.817, 410629.291 439868.457, 410808.846 439953.936000001, 410865.4 439860.637, 410897.168 439869.342, 410943.221 439795.568, 410933.632 439722.855, 410981.015 439713.832, 410943.757 439633.658500001, 410972.726 439619.657, 410995.941 439655.382999999, 411011.9215 439560.481000001, 410935.9496 439526.5162, 410901.001 439453, 410853.881 439474.908, 410815 439439, 410903.846 439377.999, 410950.453 439408.335999999, 410943.619 439360.082, 410914.679 439286.239, 410949.094 439268.73, 410961.76 439199.745999999, 411001.602 439196.445, 411041 439103, 411020.252 439087.331, 410942.383 439002.191, 410853 438939, 410746.001 439096, 410787 439117, 410746.001 439194.999, 410642.5 439177, 410713.32 439133.463, 410623 439105, 410633.696 439069.137, 410575.548 439078.66, 410457.835 438836.700999999, 410413 438692, 410577.192 438592.948999999, 410531.188 438475.094000001, 410433.078 438418.2094, 410216.5 438464.5, 410137.594 438614, 410071.906 438591.219000001, 409930.688 438635.687000001, 409850.906 438401.094000001, 409967.906 438300.312000001, 409829.094 438207.719000001, 409792.28 438115.312000001, 409704.906 438107.094000001, 409608.5 438029.094000001, 409490.094 438087.312000001, 409448 438187.186000001, 409381.42 438170.653000001, 409353.281 438087.594000001, 409220.5296 438076.379000001, 409076.693 438312.545, 408871.128 438289.766000001, 408809.956 438357.138, 408835.059 438369.675000001, 408896.779 438375.642999999, 408949.443 438605.215, 408910.101 438631.585999999, 408681.481 438480.92, 408587.943 438509.906500001, 408643 438634.001, 408611 438729, 408473 438794, 408440.822 438858.267000001, 408293.256 438629.298, 408257.423 438603.049000001, 408264.573 438531.399, 408180.785 438497.884, 408208.615 438432.130999999, 408268.342 438459.818, 408325.109 438417.433499999, 408134.387 438345.614, 408066.784 438227.248, 408076.1235 438183.999500001, 407775.779 438330.744000001, 407818.629 438207.814999999, 407707.077 438048.449999999, 407539.906 438036.812000001, 407297.719 438070, 406780.688 438537.594000001, 406562.823 438635.102399999, 406698.907 438750, 407148.801 439285.898499999, 407139.094 439372.5, 407204.813 439512.687000001, 407435.96 439511.704, 407897.9055 439636.327500001, 408172.307 439923.306, 408204.906 439909.687000001, 408196.801 439972.204, 408259.5 439966.812000001, 408477.217 440114.816, 408452.906 440282.403000001, 408519.807 440269.001, 408546.693 440345.998, 408688.903 440315.905999999, 408707.406 440382.407, 408679.046 440395.715299999, 408709.809 440468.306, 408762.809 440477.593, 408805.094 440415.687000001, 408907 440452.187000001, 408962 440426.405999999, 409044.905 440552.499, 409128.094 440547.905999999, 409168.2005 440491.370300001, 409242.813 440485.812000001, 409543.094 440252.187000001, 409574.282 440246.001, 409606.5402 440307.314200001, 409567.813 440449.312000001, 409467.688 440499.905999999, 409495.81 440674.278999999, 409613.596 440652.812000001, 409839.258 440586.613, 410041 440491.594000001, 410246.259 440327.412))",0.6,0.8,1.0,3.6
11,E01010579,Bradford 010A,"POLYGON ((410936.445 440632.4387, 410972.693 440506.501, 411105.406 440523.687000001, 411132.5 440467.187000001, 411169.115 440493.768999999, 411189.08 440458.085000001, 411298.366 440242.4, 411279.749 440179.755999999, 411282.07 440109.439999999, 411226.311 440049.719000001, 411237.62 440024.678400001, 411288 440009, 411316.391 439914.512, 411284.047 439903.594000001, 411305.327 439785.892000001, 411225.622 439740.17, 411269.743 439733.486, 411247 439721.999, 411261.684 439666.672499999, 411333.449 439678.9365, 411361.722 439591.93, 411235.558 439542.439999999, 411232.787 439470.579, 411198.102 439537.051000001, 411146.739 439554.471000001, 411121.823 439597.329, 411060.806 439550.780999999, 411027.868 439569.062999999, 411085.472 439614.516000001, 411040.53 439714.868000001, 410995.941 439655.382999999, 410972.726 439619.657, 410943.757 439633.658500001, 410981.015 439713.832, 410933.632 439722.855, 410943.221 439795.568, 410897.168 439869.342, 410865.4 439860.637, 410808.846 439953.936000001, 410629.291 439868.457, 410625.661 439833.817, 410554.74 439820.75, 410478.803 440022.663000001, 410750.813 440028.187000001, 410618.594 440293.280999999, 410502.4613 440408.6348, 410490.188 440460.312000001, 410568.188 440524.812000001, 410778.813 440364.780999999, 410847.481 440595.27, 410844.808 440674, 410936.445 440632.4387))",0.2,1.0,0.6,1.4
12,E01010580,Bradford 010B,"POLYGON ((411502.594 440700.499, 411586.404 440622.596999999, 411703.405 440690.593, 411728.805 440648.472999999, 411768.71 440549.808, 411805.458 440272.574999999, 411660.814 440248.807, 411669.1248 440168.827400001, 411681.287 440051.7335, 411584.906 439947.375, 411528.712 439963.846000001, 411552.594 439835.687000001, 411533.999 439642.812000001, 411579.157 439664.272, 411676.499 439689.312000001, 411668.209 439806.905999999, 411667.688 439812.905999999, 411759.93 439839.822000001, 411836.285 439860.379000001, 411868.507 439818.312000001, 411904.906 439718.905999999, 412107.026 439802.307, 412190.595 439837, 412165 439914.975, 412401.813 440018.875, 412451.2686 439914.5636, 412557.595 439648.835000001, 412559.399 439647.493000001, 412568.104 439513.460999999, 412328.501 439491.583000001, 412291.796 439402.354, 412211.773 439377.632999999, 412212.908 439313.66, 412271.3225 439255.460999999, 412266.012 439098.669, 412066.1986 439187.500399999, 412034.4088 439200.941199999, 412061.948 439307.205, 412115.198 439301.392999999, 412087.379 439375.241, 412139.376 439384.204, 412124.091 439426.743000001, 412075.332 439403.259, 412037.066 439470.662, 411942.252 439597.853, 411651 439510, 411623.175 439457.784, 411601.126 439482.585999999, 411433.162 439397.036, 411414.813 439467.161, 411444.662 439479.408, 411435.992 439508.648, 411394.965 439492.112, 411358.58 439513.594000001, 411341.17 439489.501, 411326.854 439535.346000001, 411365.781 439587.852, 411361.722 439591.93, 411333.449 439678.9365, 411261.684 439666.672499999, 411247 439721.999, 411269.743 439733.486, 411225.622 439740.17, 411305.327 439785.892000001, 411284.047 439903.594000001, 411316.391 439914.512, 411288 440009, 411237.62 440024.678400001, 411226.311 440049.719000001, 411282.07 440109.439999999, 411279.749 440179.755999999, 411298.366 440242.4, 411189.08 440458.085000001, 411169.115 440493.768999999, 411340.313 440645.687000001, 411389.813 440627.687000001, 411471.837 440681.986, 411502.594 440700.499))",0.0,0.375,0.0,0.125
13,E01010581,Bradford 015B,"POLYGON ((412037.066 439470.662, 412075.332 439403.259, 412124.091 439426.743000001, 412139.376 439384.204, 412087.379 439375.241, 412115.198 439301.392999999, 412061.948 439307.205, 412034.4088 439200.941199999, 412066.1986 439187.500399999, 412030 439052, 412127 438932, 412094 438867, 412106 438631, 412072.01 438632.422, 412062.311 438673.262, 412020.664 438647.321, 411946.6052 438660.9396, 411918.213 438633.802999999, 411823.807 438540.058, 411549.542 438776.294, 411512.046 438856.060000001, 411572.283 438879.881999999, 411648.1327 438851.496300001, 411650.789 438778.377, 411685.293 438797.765000001, 411684.87 438955.0415, 411649.327 438994.210000001, 411680.648 439013.684, 411882.112 438826.710000001, 411912.24 438839.215, 411888.779 438861.336999999, 411829.6195 438904.051999999, 411824.665 438968.267000001, 411743.729 439017.807, 411753.13 439045.908, 411802 439035, 411787.045 439063.607999999, 411708.457 439177.532, 411730.352 439339.642999999, 411939.829 439468.323999999, 412037.066 439470.662))",0.0,1.0,0.0,1.4
14,E01010582,Bradford 015C,"POLYGON ((411027.868 439569.062999999, 411060.806 439550.780999999, 411121.823 439597.329, 411146.739 439554.471000001, 411198.102 439537.051000001, 411232.787 439470.579, 411235.558 439542.439999999, 411361.722 439591.93, 411365.781 439587.852, 411326.854 439535.346000001, 411341.17 439489.501, 411358.58 439513.594000001, 411394.965 439492.112, 411435.992 439508.648, 411444.662 439479.408, 411414.813 439467.161, 411433.162 439397.036, 411601.126 439482.585999999, 411623.175 439457.784, 411651 439510, 411942.252 439597.853, 412037.066 439470.662, 411939.829 439468.323999999, 411730.352 439339.642999999, 411593.556 439188.647, 411537.901 439294.321, 411496.735 439308.637, 411515 439245, 411415 439301, 411381 439291, 411447.93 439195.6535, 411496.409 439198.589, 411477.0186 439103.812200001, 411447.403 439066.963, 411338.3384 439247.7656, 411305.787 439274.267000001, 411308.6315 439195.032, 411274.549 439155.651000001, 411199.629 439227.598999999, 411260.608 439307.262, 411242.224 439336.858999999, 411220.245 439352.456499999, 411149.056 439277.737, 411104.864 439240.934, 410943.619 439360.082, 410950.453 439408.335999999, 410903.846 439377.999, 410815 439439, 410853.881 439474.908, 410901.001 439453, 410935.9496 439526.5162, 411011.9215 439560.481000001, 410995.941 439655.382999999, 411040.53 439714.868000001, 411085.472 439614.516000001, 411027.868 439569.062999999))",0.8,1.0,0.2,2.2
15,E01010583,Bradford 018B,"POLYGON ((412826.813 439137.187000001, 412825.5 439004, 412868.3025 438917.220000001, 412916.406 438901.812000001, 412931.188 438821.312000001, 413086.903 438685.596999999, 413117.225 438601.426000001, 413226.091 438566.6, 413193.094 438669.594000001, 413248 438756.405999999, 413330.688 438785.312000001, 413491.258 438763.275, 413597.186 438758.200999999, 413593.857 438790.091, 413694.281 438794.594000001, 413880.827 438758.455, 414028.306 438744, 414287.978 438781.789999999, 414374.297 438779.015000001, 414392.406 438547.5, 414339.9734 438532.855, 414205.387 438501.674000001, 414112.395 438483.5865, 413982.187 438366.687000001, 413968.501 438222, 413770.5 438208.594000001, 413532.584 438270.313999999, 413369.529 438301.202, 413188.33 438347.061000001, 413088.813 438388.905999999, 412876.288 438383.988, 412654.784 438366.941, 412218 438262.001, 412259.688 438180.594000001, 412471.095 438110.812000001, 412472.595 438045.903999999, 411999.966 438133.022, 411678.594 438271.905999999, 411343.968 438484.814999999, 411315.947 438513.052999999, 411349.385 438544.583000001, 411437.851 438592.960000001, 411485.761 438545.522, 411601.9725 438668.4515, 411509 438760.999, 411500.255 438847.358999999, 411502.976 438861.8715, 411512.046 438856.060000001, 411549.542 438776.294, 411823.807 438540.058, 411918.213 438633.802999999, 411946.6052 438660.9396, 412020.664 438647.321, 412062.311 438673.262, 412072.01 438632.422, 412106 438631, 412094 438867, 412127 438932, 412030 439052, 412066.1986 439187.500399999, 412266.012 439098.669, 412271.3225 439255.460999999, 412212.908 439313.66, 412211.773 439377.632999999, 412291.796 439402.354, 412328.501 439491.583000001, 412568.104 439513.460999999, 412559.399 439647.493000001, 412717.688 439755, 412903.188 439805.595000001, 412794.499 439404.594000001, 412796.688 439288.812000001, 412826.752 439269.153999999, 412841.812 439228, 412800.906 439167.812000001, 412826.813 439137.187000001))",0.25,1.5,0.25,2.0
16,E01010584,Bradford 015D,"POLYGON ((410943.619 439360.082, 411104.864 439240.934, 411149.056 439277.737, 411220.245 439352.456499999, 411242.224 439336.858999999, 411260.608 439307.262, 411199.629 439227.598999999, 411274.549 439155.651000001, 411308.6315 439195.032, 411305.787 439274.267000001, 411338.3384 439247.7656, 411447.403 439066.963, 411477.0186 439103.812200001, 411496.409 439198.589, 411447.93 439195.6535, 411381 439291, 411415 439301, 411515 439245, 411496.735 439308.637, 411537.901 439294.321, 411593.556 439188.647, 411730.352 439339.642999999, 411708.457 439177.532, 411787.045 439063.607999999, 411802 439035, 411753.13 439045.908, 411743.729 439017.807, 411824.665 438968.267000001, 411829.6195 438904.051999999, 411888.779 438861.336999999, 411912.24 438839.215, 411882.112 438826.710000001, 411680.648 439013.684, 411649.327 438994.210000001, 411684.87 438955.0415, 411685.293 438797.765000001, 411650.789 438778.377, 411648.1327 438851.496300001, 411572.283 438879.881999999, 411512.046 438856.060000001, 411502.976 438861.8715, 411500.255 438847.358999999, 411374.681 438872.163000001, 411326.984 438763.517000001, 411302.325 438790.172, 411308 438713, 411272 438671, 411164 438796, 411134 438808, 411100 438770, 411025.897 438790.636, 411033.705 438844.300000001, 411065.016 438836.271, 411110.566 438883.739, 411027 438953, 411009.6715 439009.145500001, 411029.617 439033.839, 411142.025 439034.925000001, 411145.998 439072.918, 411115.039 439079.603, 411035.289 439091.739, 411044.491 439063.139, 411020.252 439087.331, 411041 439103, 411001.602 439196.445, 410961.76 439199.745999999, 410949.094 439268.73, 410914.679 439286.239, 410943.619 439360.082))",0.75,1.0,1.0,3.125
17,E01010585,Bradford 015E,"POLYGON ((410746.001 439096, 410853 438939, 410942.383 439002.191, 411020.252 439087.331, 411044.491 439063.139, 411035.289 439091.739, 411115.039 439079.603, 411145.998 439072.918, 411142.025 439034.925000001, 411029.617 439033.839, 411009.6715 439009.145500001, 411027 438953, 411110.566 438883.739, 411065.016 438836.271, 411033.705 438844.300000001, 411025.897 438790.636, 411100 438770, 411134 438808, 411164 438796, 411272 438671, 411308 438713, 411302.325 438790.172, 411326.984 438763.517000001, 411374.681 438872.163000001, 411500.255 438847.358999999, 411509 438760.999, 411601.9725 438668.4515, 411485.761 438545.522, 411437.851 438592.960000001, 411349.385 438544.583000001, 411315.947 438513.052999999, 411343.968 438484.814999999, 411286.313 438364.5, 411192.906 438341.280999999, 411182.616 438361.3905, 411141.813 438340.780999999, 411055.5 438363, 410997.596 438320.096999999, 410893.813 438387.687000001, 410862.309 438361.696, 410834.906 438418.567, 410760.718 438519.280999999, 410654.147 438577.829, 410577.192 438592.948999999, 410413 438692, 410457.835 438836.700999999, 410575.548 439078.66, 410633.696 439069.137, 410623 439105, 410713.32 439133.463, 410642.5 439177, 410746.001 439194.999, 410787 439117, 410746.001 439096))",1.0,1.0,0.0,4.142857142857143
18,E01010586,Bradford 022A,"POLYGON ((408587.943 438509.906500001, 408681.481 438480.92, 408910.101 438631.585999999, 408949.443 438605.215, 408896.779 438375.642999999, 408835.059 438369.675000001, 408809.956 438357.138, 408871.128 438289.766000001, 409076.693 438312.545, 409220.5296 438076.379000001, 409132.7905 437988.1425, 409092.312 437986.780999999, 409055.906 438034.687000001, 409024.313 438018.905999999, 408974.594 437963, 408966 437850.780999999, 408878.907 437864.591, 408841.5 437871.594000001, 408844 437755.096999999, 408738.002 437609.210999999, 408746.094 437561.812000001, 408660.094 437532.094000001, 408546.4922 437574.364, 408477.094 437576.687000001, 408420.677 437531.661, 408362.688 437472.594000001, 408307.906 437483.499, 408210.313 437397.280999999, 408149 437477, 408083.001 437465.187000001, 408000 437371, 408029.906 437286.312000001, 407959.998 437184.904999999, 407942.5 437319.594000001, 407969.281 437393.905999999, 408028.406 437513.405999999, 408111.594 437569.780999999, 408139.093 437652.308, 407866.548 437895.17, 407818.281 437970.094000001, 407777.218 437963.098999999, 407757 438043.905999999, 407707.077 438048.449999999, 407818.629 438207.814999999, 407775.779 438330.744000001, 408076.1235 438183.999500001, 408066.784 438227.248, 408134.387 438345.614, 408325.109 438417.433499999, 408268.342 438459.818, 408208.615 438432.130999999, 408180.785 438497.884, 408264.573 438531.399, 408257.423 438603.049000001, 408293.256 438629.298, 408440.822 438858.267000001, 408473 438794, 408611 438729, 408643 438634.001, 408587.943 438509.906500001))",0.0,0.0,0.0,0.2
19,E01010587,Bradford 022B,"POLYGON ((409930.688 438635.687000001, 410071.906 438591.219000001, 410137.594 438614, 410216.5 438464.5, 410433.078 438418.2094, 410347.065 437919.284, 410332.892 437837.127, 410455.06 437747.26, 410611.893 437124.097999999, 410775 437159, 410845.4218 436984.1468, 410809.342 436927.395, 410918.946 436710.993000001, 411081.53 436629.271, 411288.339 436452.58, 411410.791 436456.624, 411366.271 436591.717, 411378.218 436727.982999999, 411566.893 436746.583000001, 411575.373 436846.471999999, 411743.046 436782.091, 411707.4158 436918.964199999, 411766.953 437005.814999999, 411672 436974, 411662.164 437001.005000001, 411879.833 437088.584000001, 411878.188 437114.082, 411905.418 437139.516000001, 412027 437094, 412022.665 437216.801000001, 412299.847 437215.313999999, 412159.094 436945, 412050.688 436857.187000001, 411982.906 436849.687000001, 411955.313 436774.812000001, 412047.094 436674.812999999, 412131.2285 436639.104, 412494.9468 436695.2072, 412620.594 436678.405999999, 412693.594 436598.219000001, 412782.0992 436262.1052, 412554.988 436261.616, 412528.153 436255.509, 412297.219 436177.405999999, 412321.313 436134.405999999, 412285.688 436107, 412204.906 436103.5, 411880.016 435945.835999999, 411509.813 435948.905999999, 411296.809 435839.848999999, 411244.2464 435829.952, 411221.876 435839.824999999, 411079.906 436021.405999999, 410980.688 436071.687000001, 410954.906 436049.812000001, 410889.594 436156.187000001, 410789 436120.5, 410813.25 436061.25, 410706.405 436010.403999999, 410706.094 435962.5, 410518.025 435788.524499999, 410415.406 435897.905999999, 410262.813 435825.280999999, 410191.7676 435735.5156, 410126.282 435547.001, 410012.406 435571.187000001, 410031.688 435427.501, 409864.204 435439.858999999, 409823.594 435444.405999999, 409952.594 435078.905999999, 409829.191 434952.098999999, 409802.1445 435003.5035, 409737.789 435009.810000001, 409650 435244.5, 409305.594 435168.007999999, 409297.215 435297.699999999, 409460.273 435459.018999999, 409495.976 435524.356000001, 409484.826 435608.913000001, 409434.239 435701.522, 409479.535 435685.603, 409529.128 435732.5595, 409490.489 435984.514, 409510.7835 436010.091499999, 409475.995 436052.796, 409514.552 436091.694, 409511.662 436192.828, 409683 436164, 409702 436137, 409794.52 436178.960000001, 409772.317 436335.748, 409725.473 436361.050000001, 409554.056 436408.187999999, 409469.086 436366.470000001, 409417.374 436377.135, 409473.302 436453.376, 409422.093 436550.495999999, 409282.26 436704.843, 409131.934 436720.555, 409097.768 436781.583000001, 409058.492 436737.896500001, 408998.846 436802.089, 408967.005 436812.425000001, 408953.027 436776.825999999, 408859 436858, 408849.297 436834.123, 408811.49 436844.003, 408799.662 436938.183, 408833 436971, 408770 436962.999, 408770 436899, 408739.1955 436916.057499999, 408723.974 437103.444, 408676.958 437181.203, 408663.59 437288.601, 408420.677 437531.661, 408477.094 437576.687000001, 408546.4922 437574.364, 408660.094 437532.094000001, 408746.094 437561.812000001, 408738.002 437609.210999999, 408844 437755.096999999, 408841.5 437871.594000001, 408878.907 437864.591, 408966 437850.780999999, 408974.594 437963, 409024.313 438018.905999999, 409055.906 438034.687000001, 409092.312 437986.780999999, 409132.7905 437988.1425, 409220.5296 438076.379000001, 409353.281 438087.594000001, 409381.42 438170.653000001, 409448 438187.186000001, 409490.094 438087.312000001, 409608.5 438029.094000001, 409704.906 438107.094000001, 409792.28 438115.312000001, 409829.094 438207.719000001, 409967.906 438300.312000001, 409850.906 438401.094000001, 409930.688 438635.687000001))",0.0,0.0,0.0,0.8571428571428571
20,E01010588,Bradford 022C,"POLYGON ((411402.28 437844.418, 411449.8964 437807.460200001, 411484.547 437760.755999999, 411680.654 437587.210000001, 411713.105 437505.437999999, 411771.721 437475.484999999, 411695.662 437410.982000001, 411668.524 437330.575999999, 411796.807 437273.287, 411835.9555 437209.9923, 411878 437117, 411878.188 437114.082, 411879.833 437088.584000001, 411662.164 437001.005000001, 411672 436974, 411766.953 437005.814999999, 411707.4158 436918.964199999, 411618.328 436939.354, 411619.902 436901.992000001, 411581.316 436897.164000001, 411538.36 436931.523, 411536.358 437019.555, 411477.592 436987.964, 411355.682 436993.669, 411321.2044 437021.590600001, 411341 437077, 411370.609 437070.296, 411429.742 437183.950999999, 411333.234 437150.869000001, 411328.115 437205.437000001, 411190.4555 437266.612, 411162.502 437322.505999999, 411141 437310, 411127 437332.001, 411023.397 437268.295, 410968.664 437269.747, 411092.9735 437387.98, 411174.854 437412.405999999, 411204.016 437481.308, 411176.282 437525.107000001, 411241.139 437513.329, 411336.763 437827.577, 411381.82 437808.149, 411402.28 437844.418))",0.0,0.0,0.0,2.4
21,E01010589,Bradford 022D,"POLYGON ((408739.1955 436916.057499999, 408770 436899, 408770 436962.999, 408833 436971, 408799.662 436938.183, 408811.49 436844.003, 408849.297 436834.123, 408859 436858, 408953.027 436776.825999999, 408967.005 436812.425000001, 408998.846 436802.089, 409058.492 436737.896500001, 409097.768 436781.583000001, 409131.934 436720.555, 409282.26 436704.843, 409422.093 436550.495999999, 409473.302 436453.376, 409417.374 436377.135, 409329.948 436395.572000001, 409269 436358, 409340 436230, 409326.903 436139.992000001, 409230.258 436224.3245, 409174.605 436224.374, 409223 436142, 409095.288 436108.17, 409068.795 436071.267000001, 409082.256 435998.404999999, 408829.608 436014.092, 408801.452 436142.799000001, 408673.295 436242.211999999, 408714.621 436334.851, 408715.898 436512.334000001, 408611.569 436537.984999999, 408615.008 436622.991, 408581.425 436749.173, 408447.24 436848.293, 408321.404 436821.862, 408182.4205 436955.828, 408676.958 437181.203, 408723.974 437103.444, 408739.1955 436916.057499999))",0.0,0.0,0.0,0.2
22,E01010590,Bradford 031A,"POLYGON ((407297.719 438070, 407539.906 438036.812000001, 407707.077 438048.449999999, 407757 438043.905999999, 407777.218 437963.098999999, 407818.281 437970.094000001, 407866.548 437895.17, 407351 437595, 407151 437421, 407096.357 437308, 407149.406 437283.470000001, 407291.656 437310.903999999, 407274.819 437260.676999999, 407147 437217, 407186.999 437062, 407167.083 437022.166999999, 407202.665 437009.393999999, 407120 436937, 407004.761 436892.176999999, 406983.019 436971.584000001, 406876.073 436995.649, 406812.001 436944, 406798.838 436847.778000001, 406764.056 436833.08, 406812.001 436809, 406800.289 436744.162, 406833.883 436704.221000001, 406777.091 436448.9, 406805.112 436404.131999999, 406758.654 436289.353, 406785.056 436282.095000001, 406777.774 436198.2886, 406749.841 436061.785, 406811.922 435830.035, 407078.101 436007.075999999, 407074.587 436111.804, 407198.371 436065.314999999, 407255 436157.001, 407066 436267, 407258.623 436421.893999999, 407316.77 436308.659, 407415.654 436403.242000001, 407727.691 436328.810000001, 407817.751 436372.096000001, 407722.719 436443.812000001, 407714.026 436519.062000001, 407685.906 436665.094000001, 407798.406 436970.594000001, 407783.188 437008, 407888.692 437147.688999999, 407959.998 437184.904999999, 408029.906 437286.312000001, 408000 437371, 408083.001 437465.187000001, 408149 437477, 408210.313 437397.280999999, 408307.906 437483.499, 408362.688 437472.594000001, 408420.677 437531.661, 408663.59 437288.601, 408676.958 437181.203, 408182.4205 436955.828, 408321.404 436821.862, 408447.24 436848.293, 408581.425 436749.173, 408615.008 436622.991, 408611.569 436537.984999999, 408715.898 436512.334000001, 408714.621 436334.851, 408673.295 436242.211999999, 408801.452 436142.799000001, 408829.608 436014.092, 409082.256 435998.404999999, 409104.468 435916.206, 408916.544 435864.071, 408923.417 435834.707, 408784.908 435812.215, 408755.143 435871.743000001, 408765.836 435734.514, 408724.649 435687.482000001, 408750.064 435565.421, 408771.078 435535.176000001, 408932.936 435557.429500001, 408932.552 435491.945, 409005.5285 435507.8135, 408989.6785 435567.1983, 409112.371 435589.945, 409116.373 435531.146, 409297.215 435297.699999999, 409305.594 435168.007999999, 408878.594 435043, 408720.749 434966.937000001, 408790.798 434797.802999999, 408666.187 434700.596000001, 408491.501 434667.306, 408514.401 434581.311000001, 408373 434602.280999999, 408379.499 434647.805, 408277.719 434629.812000001, 407949.097 434836.403000001, 408019.688 435023.5, 407986.406 435054.904999999, 407541.594 435352.094000001, 407341.192 435380.408, 407233.5 435402.594000001, 406963.7145 435346.998500001, 406566.313 435342.719000001, 406242.5 435288.905999999, 405503 435083.905999999, 405289.906 434891.187000001, 405152 434815.094000001, 404812.193 434726.001, 404773.094 435127.094000001, 404791.688 435405.405999999, 404882.688 435738.312000001, 404900.044 436116.257999999, 404222.693 436409.903999999, 404683.907 436876.780999999, 404693.811 436920.307, 404791.404 436883.501, 404912.594 437023, 404865.196 437041.809, 404943.5 437162.594000001, 404971.902 437155.5, 405041.906 437400.405999999, 405003 437475.719000001, 404930.906 437486.405999999, 404892.999 437713, 404949.406 437766.594000001, 405154.901 437830.040999999, 405718.903 438201.187999999, 406197.313 438575.594000001, 406413.906 438639.687000001, 406537.691 438641.312000001, 406562.823 438635.102399999, 406780.688 438537.594000001, 407297.719 438070))",0.0,0.0,0.0,0.16666666666666666
23,E01010591,Bradford 022E,"POLYGON ((411127 437332.001, 411141 437310, 411162.502 437322.505999999, 411190.4555 437266.612, 411328.115 437205.437000001, 411333.234 437150.869000001, 411429.742 437183.950999999, 411370.609 437070.296, 411341 437077, 411321.2044 437021.590600001, 411355.682 436993.669, 411477.592 436987.964, 411536.358 437019.555, 411538.36 436931.523, 411581.316 436897.164000001, 411619.902 436901.992000001, 411618.328 436939.354, 411707.4158 436918.964199999, 411743.046 436782.091, 411575.373 436846.471999999, 411566.893 436746.583000001, 411378.218 436727.982999999, 411366.271 436591.717, 411410.791 436456.624, 411288.339 436452.58, 411081.53 436629.271, 410918.946 436710.993000001, 410809.342 436927.395, 410845.4218 436984.1468, 410943.727 436955.540999999, 410913.792 437243.231000001, 410968.664 437269.747, 411023.397 437268.295, 411127 437332.001))",0.0,0.0,0.0,1.2
24,E01010592,Bradford 031B,"POLYGON ((407942.5 437319.594000001, 407959.998 437184.904999999, 407888.692 437147.688999999, 407783.188 437008, 407798.406 436970.594000001, 407685.906 436665.094000001, 407714.026 436519.062000001, 407722.719 436443.812000001, 407817.751 436372.096000001, 407727.691 436328.810000001, 407415.654 436403.242000001, 407316.77 436308.659, 407258.623 436421.893999999, 407066 436267, 407255 436157.001, 407198.371 436065.314999999, 407074.587 436111.804, 407078.101 436007.075999999, 406811.922 435830.035, 406749.841 436061.785, 406777.774 436198.2886, 406785.056 436282.095000001, 406758.654 436289.353, 406805.112 436404.131999999, 406777.091 436448.9, 406833.883 436704.221000001, 406800.289 436744.162, 406812.001 436809, 406764.056 436833.08, 406798.838 436847.778000001, 406812.001 436944, 406876.073 436995.649, 406983.019 436971.584000001, 407004.761 436892.176999999, 407120 436937, 407202.665 437009.393999999, 407167.083 437022.166999999, 407186.999 437062, 407147 437217, 407274.819 437260.676999999, 407291.656 437310.903999999, 407149.406 437283.470000001, 407096.357 437308, 407151 437421, 407351 437595, 407866.548 437895.17, 408139.093 437652.308, 408111.594 437569.780999999, 408028.406 437513.405999999, 407969.281 437393.905999999, 407942.5 437319.594000001))",0.0,0.0,0.0,0.8
25,E01010593,Bradford 022F,"POLYGON ((409554.056 436408.187999999, 409725.473 436361.050000001, 409772.317 436335.748, 409794.52 436178.960000001, 409702 436137, 409683 436164, 409511.662 436192.828, 409514.552 436091.694, 409475.995 436052.796, 409510.7835 436010.091499999, 409490.489 435984.514, 409529.128 435732.5595, 409479.535 435685.603, 409434.239 435701.522, 409484.826 435608.913000001, 409495.976 435524.356000001, 409460.273 435459.018999999, 409297.215 435297.699999999, 409116.373 435531.146, 409112.371 435589.945, 408989.6785 435567.1983, 409005.5285 435507.8135, 408932.552 435491.945, 408932.936 435557.429500001, 408771.078 435535.176000001, 408750.064 435565.421, 408724.649 435687.482000001, 408765.836 435734.514, 408755.143 435871.743000001, 408784.908 435812.215, 408923.417 435834.707, 408916.544 435864.071, 409104.468 435916.206, 409082.256 435998.404999999, 409068.795 436071.267000001, 409095.288 436108.17, 409223 436142, 409174.605 436224.374, 409230.258 436224.3245, 409326.903 436139.992000001, 409340 436230, 409269 436358, 409329.948 436395.572000001, 409417.374 436377.135, 409469.086 436366.470000001, 409554.056 436408.187999999))",0.0,0.0,0.2,0.2
